Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2011-08-04,3.6284,3.721,3.6114,3.7126
2011-08-05,3.7343,3.7646,3.6878,3.6881
2011-08-08,3.755,3.837,3.6759,3.8003
2011-08-09,3.7953,3.9647,3.7511,3.961
2011-08-10,3.8998,4.0486,3.8802,4.0412
2011-08-11,4.0081,4.0422,3.8175,3.8679
2011-08-12,3.8601,3.9127,3.7486,3.7774
2011-08-15,3.6559,3.7054,3.6008,3.6434
2011-08-16,3.6759,3.7262,3.6096,3.628
2011-08-17,3.6082,3.7041,3.5691,3.6351
2011-08-18,3.6147,3.7535,3.598,3.691
2011-08-19,3.6891,3.727,3.669,3.6959
2011-08-22,3.7016,3.7141,3.6632,3.6781
2011-08-23,3.6782,3.6788,3.6217,3.6475
2011-08-24,3.6312,3.6575,3.6276,3.6433
2011-08-25,3.6322,3.6523,3.6058,3.644
2011-08-26,3.6424,3.6599,3.5459,3.5595
2011-08-29,3.5411,3.5419,3.462,3.5061
2011-08-30,3.4919,3.5325,3.4904,3.523
2011-08-31,3.5286,3.5937,3.5171,3.5628
2011-09-01,3.5848,3.6666,3.5665,3.6503
2011-09-02,3.673,3.8043,3.6702,3.7531
2011-09-05,3.7593,3.8283,3.7549,3.8033
2011-09-06,3.8415,3.842,3.4509,3.5127
2011-09-07,3.501,3.5123,3.4796,3.4809
2011-09-08,3.4813,3.5114,3.4614,3.4969
2011-09-09,3.517,3.5817,3.5138,3.5524
2011-09-12,3.5748,3.6076,3.5564,3.6046
2011-09-13,3.5955,3.6285,3.5844,3.5962
2011-09-14,3.6097,3.6642,3.5973,3.6563
2011-09-15,3.6433,3.6467,3.5728,3.5952
2011-09-16,3.5833,3.6057,3.5474,3.5546
2011-09-19,3.589,3.6392,3.5798,3.6247
2011-09-20,3.6275,3.6391,3.5797,3.5982
2011-09-21,3.5761,3.6451,3.5601,3.6062
2011-09-22,3.6441,3.7078,3.6114,3.6891
2011-09-23,3.6931,3.706,3.5805,3.5861
2011-09-26,3.5809,3.6371,3.5791,3.6348
2011-09-27,3.5978,3.6141,3.5649,3.5986
2011-09-28,3.6041,3.6415,3.5935,3.6381
2011-09-29,3.6483,3.6483,3.5983,3.6329
2011-09-30,3.6273,3.6523,3.608,3.6322
2011-10-03,3.6551,3.6564,3.6024,3.6212
2011-10-04,3.6335,3.6365,3.5892,3.5971
2011-10-05,3.5835,3.5959,3.5603,3.565
2011-10-06,3.5599,3.5717,3.5262,3.5427
2011-10-07,3.546,3.5512,3.5097,3.5375
